customerID,age,Gender,Income,HeadofHousehold,number_household,months_residence,T1count_30d,T2count_30d,T3count_30d,T1spend_30d,T2spend_30d,T3spend_30d,T1count_10d,T2count_10d,T3count_10d,T1spend_10d,T2spend_10d,T3spend_10d,T1count_3d,T2count_3d,T3count_3d,T1spend_3d,T2spend_3d,T3spend_3d,r_60d,f_60d,T1_m_60d,T2_m_60d,T3_m_60d,label
3748,45,F,50K_100K,T,3,27,314,13927,10796,0,20,71,141,4509,3493,0,20,0,72,1765,1357,0,0,104,1,56,0,80,71,3
3749,31,F,Greater_than_100K,T,3,45,383,13950,10874,0,0,163,106,4437,3496,0,0,0,35,1819,1406,0,0,52,1,56,0,0,227,3
375,35,M,Greater_than_100K,T,2,12,14116,310,451,122,0,0,4368,92,136,0,0,0,1781,35,60,0,0,0,1,56,219,0,0,0
3750,45,F,Greater_than_100K,T,1,33,342,13977,10852,0,0,198,102,4546,3471,0,0,71,46,1816,1383,0,0,0,1,56,0,0,331,0
3751,42,F,Greater_than_100K,F,1,2,304,13927,10859,0,88,0,113,4492,3487,0,29,0,57,1803,1420,0,0,0,1,56,0,163,0,0
3752,48,F,Greater_than_100K,T,3,59,390,13893,10869,0,0,71,102,4535,3476,0,0,0,47,1753,1446,0,0,0,1,56,0,71,71,0
3753,37,F,50K_100K,T,4,9,297,13916,10876,0,57,57,111,4466,3523,0,0,57,32,1824,1426,0,64,0,1,56,0,142,211,2
3754,50,F,Greater_than_100K,F,2,11,262,13964,10747,0,111,104,75,4528,3482,0,0,32,50,1786,1382,0,69,0,1,56,0,185,318,2
3755,32,F,Greater_than_100K,T,1,12,401,13928,10876,0,0,56,120,4500,3525,0,0,0,37,1807,1398,0,0,51,1,56,0,97,137,3
3756,52,F,Greater_than_100K,F,2,55,301,13962,10804,0,0,92,86,4524,3513,0,0,0,69,1794,1393,0,0,39,1,56,0,92,138,3
3757,46,F,50K_100K,F,2,26,432,13958,10788,0,0,0,114,4478,3451,0,0,0,43,1792,1381,0,0,0,1,56,0,130,0,0
3758,53,F,Greater_than_100K,T,3,54,342,13964,10854,0,0,179,86,4529,3462,0,0,0,63,1814,1384,0,0,0,1,56,0,0,242,0
3759,36,F,Greater_than_100K,F,4,17,345,13929,10769,0,93,53,100,4497,3444,0,35,0,44,1808,1419,0,0,0,1,56,0,153,53,0
376,39,M,Greater_than_100K,T,4,46,14128,321,388,9,0,0,4425,132,138,9,0,0,1729,44,50,60,0,0,1,56,9,0,0,1
3760,44,F,50K_100K,F,2,18,274,14085,10789,0,197,0,83,4555,3486,0,64,0,19,1829,1409,0,87,0,1,56,0,244,0,2
3761,26,F,Greater_than_100K,F,1,6,338,14033,10859,0,0,0,85,4498,3546,0,0,0,50,1788,1373,0,0,0,1,56,0,83,0,0
3762,45,F,50K_100K,T,4,18,366,13915,10765,0,122,42,147,4460,3514,0,85,0,48,1799,1385,0,0,72,1,56,0,184,93,3
3763,25,F,50K_100K,F,4,6,386,13875,10835,0,0,211,151,4528,3485,0,0,72,51,1783,1417,0,0,97,1,56,0,0,315,3
3764,42,F,50K_100K,F,3,10,376,13995,10827,0,144,0,58,4527,3522,0,0,0,37,1807,1427,0,0,0,1,56,0,144,57,0
3765,33,F,50K_100K,F,4,55,300,13901,10812,0,71,77,81,4481,3455,0,0,77,67,1808,1420,0,0,0,1,56,0,71,151,0
3766,43,F,Greater_than_100K,T,1,48,322,13944,10844,0,0,71,120,4500,3475,0,0,0,57,1827,1393,0,0,69,1,56,0,0,148,3
3767,53,F,Greater_than_100K,F,4,34,344,14030,10793,0,0,0,131,4514,3482,0,0,0,52,1807,1402,0,0,0,1,56,0,32,0,0
3768,42,F,Greater_than_100K,T,2,6,431,13906,10834,0,0,119,129,4455,3538,0,0,0,50,1784,1405,0,0,0,1,56,0,109,181,0
3769,49,F,50K_100K,T,1,33,269,13912,10919,0,78,0,84,4451,3499,0,45,0,49,1835,1385,0,0,0,1,56,0,78,0,0
377,52,M,50K_100K,F,2,43,13753,368,451,52,0,0,4722,119,172,0,0,0,1888,61,79,41,0,0,1,56,96,0,0,1
3770,34,F,Greater_than_100K,T,2,13,419,13882,10813,0,73,0,91,4430,3470,0,0,0,40,1812,1388,0,0,0,1,56,0,131,0,0
3771,52,F,Greater_than_100K,T,2,29,358,13902,10810,0,48,98,111,4452,3442,0,0,0,14,1786,1385,0,0,0,1,56,0,142,98,0
3772,51,F,50K_100K,F,1,1,345,13961,10762,0,0,177,145,4535,3485,0,0,52,39,1798,1400,0,0,0,1,56,0,0,239,0
3773,50,F,Greater_than_100K,T,1,47,311,13956,10878,0,124,0,121,4527,3505,0,69,0,60,1826,1404,0,0,21,1,56,0,124,0,3
3774,27,F,Greater_than_100K,T,1,25,355,14004,10849,0,54,0,95,4449,3461,0,0,0,40,1802,1400,0,64,0,1,56,0,182,0,2
3775,44,F,50K_100K,F,1,42,325,13968,10800,0,107,0,132,4483,3503,0,48,0,54,1790,1424,0,50,0,1,56,0,215,0,2
3776,40,F,50K_100K,F,3,3,310,13925,10815,0,67,0,119,4518,3470,0,67,0,50,1784,1394,0,63,0,1,56,0,187,0,2
3777,27,F,Greater_than_100K,T,3,38,390,13916,10844,0,143,72,89,4475,3507,0,0,0,45,1797,1404,0,0,0,1,56,0,143,137,0
3778,31,F,50K_100K,T,1,41,332,13973,10784,0,91,0,85,4502,3478,0,0,0,21,1773,1400,0,0,0,1,56,0,172,0,0
3779,43,F,Greater_than_100K,F,1,60,350,14003,10937,0,128,0,125,4505,3518,0,51,0,55,1791,1385,0,83,0,1,56,0,128,0,2
378,28,M,Greater_than_100K,T,4,42,13651,290,456,205,0,0,4445,75,123,59,0,0,1612,77,51,112,0,0,1,56,279,0,0,1
3780,36,F,50K_100K,F,2,23,389,13913,10917,0,106,47,95,4498,3542,0,0,0,27,1781,1392,0,45,0,1,56,0,106,47,2
3781,54,F,50K_100K,T,4,19,318,13925,10878,0,63,34,105,4523,3482,0,0,0,33,1800,1407,0,0,0,1,56,0,63,101,0
3782,26,F,50K_100K,F,1,40,325,13843,10930,0,110,0,120,4506,3518,0,0,0,35,1818,1392,0,0,0,1,56,0,110,0,0
3783,25,F,Greater_than_100K,F,3,48,347,13915,10910,0,0,135,120,4450,3498,0,0,0,24,1795,1378,0,0,0,1,56,0,0,181,0
3784,33,F,Greater_than_100K,T,3,51,327,13937,10849,0,250,0,132,4505,3543,0,113,0,71,1832,1383,0,0,0,1,56,0,346,0,0
3785,31,F,50K_100K,T,1,55,413,13935,10878,0,73,97,169,4512,3512,0,0,62,46,1816,1425,0,0,0,1,56,0,132,126,0
3786,46,F,Greater_than_100K,F,2,34,367,13970,10823,0,59,0,80,4493,3505,0,59,0,65,1790,1375,0,0,0,1,56,0,95,0,0
3787,51,F,Greater_than_100K,T,4,36,302,13954,10851,0,0,56,80,4524,3493,0,0,0,37,1795,1390,0,0,50,1,56,0,0,257,3
3788,25,F,50K_100K,F,4,5,217,14004,10855,0,65,156,46,4505,3487,0,0,82,57,1807,1457,0,80,0,1,56,0,65,175,2
3789,46,F,50K_100K,T,2,5,323,13907,10832,0,0,80,111,4485,3488,0,0,0,21,1831,1393,0,0,47,1,56,0,0,131,3
379,40,M,50K_100K,T,2,45,13931,327,367,80,0,0,4495,134,79,0,0,0,1843,55,51,0,0,0,1,56,171,0,0,0
3790,30,F,Greater_than_100K,F,4,33,295,13868,10813,0,145,0,121,4485,3491,0,0,0,54,1749,1420,0,0,0,1,56,0,145,61,0
3791,49,F,Greater_than_100K,F,1,20,412,13918,10904,0,57,72,141,4536,3560,0,0,72,10,1819,1408,0,0,0,1,56,0,57,152,0
3792,29,F,50K_100K,F,3,12,381,13983,10824,0,56,0,141,4513,3520,0,0,0,72,1800,1395,0,0,0,1,56,0,102,0,0
3793,45,F,Greater_than_100K,T,4,42,295,13926,10765,0,54,0,101,4475,3494,0,0,0,23,1783,1397,0,53,0,1,56,0,115,0,2
3794,41,F,50K_100K,T,2,16,356,13897,10769,0,0,93,110,4451,3484,0,0,24,36,1761,1392,0,0,0,1,56,0,0,93,0
3795,46,F,Greater_than_100K,F,3,17,349,13956,10761,0,0,26,117,4493,3470,0,0,0,24,1777,1421,0,0,48,1,56,0,0,160,3
3796,33,F,50K_100K,F,3,41,334,13852,10848,0,0,97,126,4477,3527,0,0,43,64,1844,1418,0,0,0,1,56,0,0,250,0
3797,40,F,Greater_than_100K,T,3,35,321,13964,10825,0,38,0,92,4478,3531,0,38,0,35,1815,1409,0,0,0,1,56,0,38,0,0
3798,50,F,Greater_than_100K,T,1,23,319,13901,10725,0,224,0,110,4507,3437,0,58,0,23,1797,1423,0,44,0,1,56,0,355,0,2
3799,30,F,Greater_than_100K,T,3,18,326,13878,10901,0,33,0,80,4465,3568,0,33,0,75,1802,1400,0,21,0,1,56,0,141,0,2
38,34,M,Greater_than_100K,F,4,7,13584,430,433,14,0,0,4305,165,123,0,0,0,1676,23,94,121,0,0,1,56,89,0,0,1
380,48,M,50K_100K,T,3,32,13831,359,404,23,0,0,4661,164,116,0,0,0,1754,32,58,38,0,0,1,56,95,0,0,1
3800,51,F,Greater_than_100K,T,2,36,363,13829,10798,0,77,0,114,4486,3488,0,0,0,76,1769,1393,0,0,0,1,56,0,232,0,0
3801,28,F,Greater_than_100K,F,1,43,410,13943,10902,0,126,74,177,4510,3531,0,60,0,18,1798,1427,0,0,66,1,56,0,242,157,3
3802,52,F,Greater_than_100K,F,1,26,398,13996,10802,0,0,0,120,4513,3516,0,0,0,34,1794,1403,0,0,12,1,56,0,0,0,3
3803,40,F,Greater_than_100K,F,3,55,379,13928,10794,0,0,244,162,4498,3496,0,0,44,40,1815,1383,0,0,0,1,56,0,0,372,0
3804,33,F,Greater_than_100K,T,1,18,455,13891,10825,0,135,151,117,4448,3511,0,75,0,71,1808,1373,0,0,0,1,56,0,177,195,0
3805,35,F,50K_100K,T,2,14,353,13971,10824,0,142,0,128,4470,3501,0,102,0,41,1794,1392,0,0,0,1,56,0,260,0,0
3806,42,F,50K_100K,T,3,40,407,14043,10870,0,32,0,140,4543,3503,0,0,0,56,1805,1381,0,0,0,1,56,0,189,0,0
3807,30,F,Greater_than_100K,T,2,7,323,13953,10935,0,0,35,115,4491,3540,0,0,0,39,1802,1386,0,0,0,1,56,0,67,94,0
3808,38,F,Greater_than_100K,F,1,45,345,13905,10913,0,0,137,161,4542,3538,0,0,53,39,1790,1400,0,0,54,1,56,0,0,137,3
3809,45,F,50K_100K,T,1,15,364,13913,10894,0,246,0,143,4509,3506,0,74,0,46,1786,1407,0,0,0,1,56,0,312,0,0
381,35,M,Greater_than_100K,T,4,53,14284,295,454,96,0,0,4500,85,145,0,0,0,1579,43,65,0,0,0,1,56,251,0,0,0
3810,38,F,50K_100K,T,1,15,333,13919,10827,0,98,0,118,4448,3521,0,59,0,50,1792,1391,0,0,0,1,56,0,158,65,0
3811,42,F,50K_100K,T,3,27,360,13962,10754,0,84,75,92,4487,3436,0,0,75,70,1810,1395,0,98,0,1,56,0,152,75,2
3812,31,F,Greater_than_100K,F,2,21,424,13969,10749,0,73,38,109,4556,3456,0,73,0,17,1796,1402,0,0,0,1,56,0,73,38,0
3813,53,F,Greater_than_100K,F,2,14,377,14052,10871,0,229,0,114,4546,3489,0,65,0,58,1799,1392,0,0,0,1,56,0,432,0,0
3814,45,F,50K_100K,T,3,20,349,14020,10846,0,0,188,93,4564,3503,0,0,75,39,1794,1361,0,0,0,1,56,0,0,222,0
3815,29,F,Greater_than_100K,F,4,6,358,13871,10830,0,48,101,153,4486,3481,0,0,87,43,1806,1382,0,0,0,1,56,0,48,204,0
3816,36,F,50K_100K,F,2,34,325,13936,10881,0,0,233,92,4545,3540,0,0,56,42,1826,1392,0,0,0,1,56,0,0,326,0
3817,34,F,Greater_than_100K,T,4,58,431,13915,10798,0,106,114,114,4518,3449,0,0,46,60,1811,1442,0,0,0,1,56,0,106,114,0
3818,49,F,50K_100K,T,4,3,414,14022,10924,0,66,0,131,4510,3560,0,0,0,68,1801,1408,0,72,0,1,56,0,66,0,2
3819,39,F,50K_100K,T,2,17,266,13918,10785,0,0,109,56,4530,3492,0,0,62,13,1798,1375,0,71,0,1,56,0,89,109,2
382,32,M,Greater_than_100K,T,2,9,14009,284,444,123,0,0,4567,94,133,35,0,0,1849,63,48,0,0,0,1,56,134,0,0,0
3820,38,F,Greater_than_100K,F,4,22,372,13934,10852,0,0,0,140,4476,3481,0,0,0,54,1816,1414,0,0,0,1,56,0,54,0,0
3821,27,F,50K_100K,F,3,50,349,13970,10786,0,55,0,119,4494,3490,0,55,0,44,1815,1409,0,0,0,1,56,0,161,0,0
3822,36,F,50K_100K,F,4,18,321,14036,10938,0,154,0,89,4508,3503,0,0,0,64,1768,1408,0,64,0,1,56,0,212,0,2
3823,37,F,Greater_than_100K,F,4,10,375,13992,10794,0,95,0,100,4491,3458,0,61,0,79,1784,1365,0,0,0,1,56,0,95,0,0
3824,37,F,Greater_than_100K,F,1,51,282,13994,10760,0,0,49,113,4560,3533,0,0,0,34,1786,1384,0,0,87,1,56,0,0,49,3
3825,32,F,Greater_than_100K,T,2,20,374,13848,10842,0,0,56,112,4428,3537,0,0,0,99,1829,1403,0,0,0,1,56,0,0,195,0
3826,49,F,Greater_than_100K,F,2,32,275,13963,10801,0,181,0,76,4485,3453,0,0,0,79,1809,1386,0,0,0,1,56,0,286,0,0
3827,25,F,50K_100K,F,4,40,268,14000,10870,0,8,73,92,4537,3566,0,0,0,36,1768,1410,0,0,0,1,56,0,8,73,0
3828,37,F,50K_100K,T,1,43,415,13971,10921,0,45,70,128,4510,3545,0,0,0,38,1816,1398,0,0,0,1,56,0,45,70,0
3829,37,F,Greater_than_100K,T,3,26,341,13925,10849,0,0,207,71,4503,3461,0,0,39,60,1775,1375,0,0,0,1,56,0,0,362,0
383,25,M,Greater_than_100K,F,3,39,13822,395,475,32,0,0,4473,149,170,0,0,0,1810,11,74,0,0,0,1,56,77,0,0,0
3830,39,F,Greater_than_100K,F,1,56,360,13860,10865,0,48,0,96,4465,3500,0,0,0,41,1816,1390,0,0,0,1,56,0,119,0,0
3831,34,F,Greater_than_100K,F,2,48,331,13965,10872,0,0,0,107,4499,3551,0,0,0,19,1811,1389,0,0,50,1,56,0,93,39,3
3832,49,F,Greater_than_100K,T,1,26,349,13929,10808,0,66,0,132,4507,3512,0,66,0,51,1795,1357,0,75,0,1,56,0,151,0,2
3833,52,F,50K_100K,T,3,42,326,13992,10819,0,103,0,96,4506,3493,0,55,0,80,1817,1392,0,0,0,1,56,0,192,0,0
3834,54,F,50K_100K,T,1,46,367,13881,10860,0,0,53,111,4500,3479,0,0,0,21,1785,1444,0,0,0,1,56,0,0,143,0
3835,33,F,Greater_than_100K,T,2,33,357,14013,10771,0,0,74,110,4566,3494,0,0,0,23,1833,1402,0,0,95,1,56,0,0,131,3
3836,45,F,Greater_than_100K,F,3,13,359,13888,10870,0,0,232,118,4482,3523,0,0,0,38,1790,1383,0,0,45,1,56,0,0,232,3
3837,47,F,50K_100K,T,4,24,320,13981,10746,0,151,0,95,4513,3477,0,84,0,53,1752,1397,0,0,0,1,56,0,233,0,0
3838,31,F,50K_100K,T,3,58,331,13979,10818,0,77,0,97,4535,3502,0,0,0,53,1782,1432,0,0,0,1,56,0,77,0,0
3839,42,F,Greater_than_100K,T,4,5,285,13906,10836,0,88,0,42,4450,3471,0,0,0,68,1812,1386,0,48,0,1,56,0,138,0,2
384,28,M,Greater_than_100K,F,2,44,13614,499,448,0,0,0,4507,159,141,0,0,0,1766,40,53,0,0,0,1,56,37,0,0,0
3840,44,F,Greater_than_100K,T,1,30,385,13871,10849,0,0,224,119,4513,3496,0,0,0,35,1812,1356,0,0,51,1,56,0,0,350,3
3841,28,F,Greater_than_100K,T,3,12,337,14019,10830,0,78,112,139,4492,3437,0,0,53,42,1815,1380,0,61,0,1,56,0,78,112,2
3842,43,F,Greater_than_100K,F,3,19,293,14045,10799,0,130,0,59,4570,3498,0,59,0,37,1820,1388,0,46,0,1,56,0,203,0,2
3843,45,F,Greater_than_100K,F,2,7,352,13937,10919,0,83,0,110,4471,3552,0,0,0,53,1817,1403,0,0,0,1,56,0,248,0,0
3844,30,F,Greater_than_100K,T,3,59,310,14032,10797,0,0,0,85,4532,3486,0,0,0,42,1763,1385,0,0,0,1,56,0,49,0,0
3845,39,F,50K_100K,T,3,26,411,13918,10862,0,68,106,138,4490,3536,0,0,73,16,1797,1378,0,0,0,1,56,0,118,174,0
3846,53,F,Greater_than_100K,F,2,44,283,13874,10787,0,81,117,99,4455,3494,0,0,0,41,1813,1405,0,0,75,1,56,0,81,163,3
3847,42,F,Greater_than_100K,F,2,30,354,13874,10812,0,45,56,135,4461,3496,0,0,0,59,1800,1385,0,0,0,1,56,0,168,113,0
3848,54,F,Greater_than_100K,T,1,53,339,13853,10843,0,151,0,93,4438,3508,0,0,0,24,1789,1391,0,0,0,1,56,0,155,0,0
3849,48,F,Greater_than_100K,T,3,45,356,13885,10875,0,0,0,133,4471,3539,0,0,0,62,1799,1361,0,89,0,1,56,0,87,0,2
385,32,M,Greater_than_100K,T,3,11,13919,422,451,65,0,0,4673,165,122,0,0,0,1857,50,50,18,0,0,1,56,262,0,0,1
3850,47,F,Greater_than_100K,F,3,11,362,14009,10771,0,48,65,92,4524,3480,0,0,65,16,1806,1394,0,55,0,1,56,0,126,65,2
3851,41,F,Greater_than_100K,T,2,17,382,13920,10823,0,102,0,159,4504,3480,0,0,0,49,1798,1365,0,0,0,1,56,0,215,0,0
3852,55,F,50K_100K,T,2,45,391,13967,10925,0,112,0,130,4517,3552,0,0,0,43,1817,1399,0,42,0,1,56,0,171,0,2
3853,54,F,Greater_than_100K,F,1,11,289,13798,10774,0,33,64,80,4434,3462,0,0,0,31,1817,1397,0,0,45,1,56,0,33,96,3
3854,30,F,Greater_than_100K,T,4,44,326,14034,10810,0,0,111,74,4498,3483,0,0,0,47,1805,1388,0,82,0,1,56,0,56,190,2
3855,41,F,50K_100K,F,2,31,395,13945,10936,0,114,0,112,4490,3510,0,54,0,34,1816,1436,0,0,0,1,56,0,132,0,0
3856,44,F,50K_100K,T,1,51,434,13910,10779,0,56,0,135,4455,3541,0,56,0,28,1788,1393,0,0,0,1,56,0,120,0,0
3857,28,F,Greater_than_100K,F,1,23,351,14038,10844,0,67,0,107,4505,3489,0,67,0,22,1813,1410,0,0,0,1,56,0,139,85,0
3858,26,F,50K_100K,T,4,57,372,13904,10838,0,0,174,176,4444,3449,0,0,65,50,1790,1372,0,0,0,1,56,0,0,233,0
3859,48,F,Greater_than_100K,F,4,29,319,13862,10807,0,52,109,103,4515,3507,0,0,27,61,1825,1391,0,46,0,1,56,0,113,280,2
386,29,M,Greater_than_100K,F,1,13,14075,355,565,131,0,0,4520,96,200,0,0,0,1759,31,93,0,0,0,1,56,314,0,0,0
3860,54,F,Greater_than_100K,T,3,8,339,13991,10892,0,55,0,117,4520,3544,0,55,0,43,1823,1363,0,0,0,1,56,0,125,0,0
3861,28,F,50K_100K,T,1,60,351,13988,10807,0,130,0,125,4491,3471,0,83,0,18,1809,1403,0,0,0,1,56,0,223,0,0
3862,37,F,Greater_than_100K,T,3,3,411,13976,10715,0,0,44,115,4504,3442,0,0,0,30,1785,1411,0,0,0,1,56,0,57,119,0
3863,25,F,50K_100K,F,2,52,362,13936,10867,0,134,0,84,4461,3499,0,0,0,55,1792,1376,0,0,0,1,56,0,186,0,0
3864,37,F,Greater_than_100K,T,4,51,382,13945,10902,0,0,98,76,4466,3505,0,0,0,62,1798,1388,0,0,78,1,56,0,0,164,3
3865,31,F,50K_100K,T,1,15,414,14003,10774,0,62,125,140,4500,3453,0,0,76,48,1788,1432,0,0,0,1,56,0,62,150,0
3866,53,F,Greater_than_100K,F,4,36,396,13833,10848,0,94,77,149,4473,3454,0,0,0,70,1783,1381,0,0,0,1,56,0,182,77,0
3867,32,F,Greater_than_100K,T,3,49,400,13961,10950,0,108,0,114,4541,3557,0,0,0,51,1831,1400,0,45,0,1,56,0,295,0,2
3868,55,F,Greater_than_100K,T,2,40,347,13960,10830,0,191,0,112,4525,3476,0,71,0,61,1784,1388,0,0,0,1,56,0,245,0,0
3869,33,F,Greater_than_100K,T,2,14,379,13973,10863,0,0,202,130,4454,3488,0,0,103,34,1801,1437,0,0,82,1,56,0,0,304,3
387,49,M,Greater_than_100K,T,2,17,13559,346,493,40,0,0,4374,120,203,0,0,0,1727,48,46,32,0,0,1,56,198,0,0,1
3870,41,F,Greater_than_100K,F,4,14,240,14021,10728,0,72,69,77,4515,3469,0,72,0,42,1775,1417,0,0,75,1,56,0,146,69,3
3871,54,F,Greater_than_100K,T,4,2,297,13982,10740,0,161,0,122,4551,3481,0,95,0,70,1787,1376,0,52,0,1,56,0,224,0,2
3872,53,F,Greater_than_100K,F,2,39,324,13981,10757,0,96,60,77,4498,3470,0,0,0,38,1791,1395,0,0,0,1,56,0,157,60,0
3873,54,F,50K_100K,F,2,54,457,13882,10899,0,36,0,141,4472,3517,0,36,0,38,1808,1409,0,0,0,1,56,0,76,0,0
3874,34,F,50K_100K,T,4,26,323,13909,10866,0,0,110,81,4436,3448,0,0,43,29,1831,1389,0,80,0,1,56,0,0,168,2
3875,48,F,Greater_than_100K,F,4,34,351,13906,10795,0,55,79,116,4460,3480,0,0,79,65,1783,1446,0,62,0,1,56,0,55,183,2
3876,30,F,50K_100K,F,2,38,288,13862,10864,0,254,0,97,4460,3466,0,0,0,48,1769,1423,0,46,0,1,56,0,341,0,2
3877,28,F,Greater_than_100K,T,3,31,353,14073,10761,0,46,0,168,4537,3506,0,0,0,74,1790,1383,0,77,0,1,56,0,213,0,2
3878,27,F,Greater_than_100K,F,1,35,281,13982,10831,0,0,309,57,4462,3528,0,0,73,60,1786,1404,0,0,78,1,56,0,0,383,3
3879,40,F,Greater_than_100K,T,4,14,288,13929,10790,0,52,66,71,4509,3442,0,52,0,46,1787,1388,0,0,48,1,56,0,98,109,3
388,31,M,Greater_than_100K,F,4,48,13483,409,425,7,0,0,4166,122,140,7,0,0,1857,24,54,0,0,0,1,56,89,0,0,0
3880,42,F,Greater_than_100K,T,4,11,400,14005,10848,0,54,0,104,4551,3483,0,0,0,55,1801,1406,0,0,0,1,56,0,111,0,0
3881,46,F,Greater_than_100K,T,4,54,420,13866,10917,0,64,0,109,4452,3546,0,0,0,38,1762,1397,0,0,0,1,56,0,176,0,0
3882,32,F,Greater_than_100K,T,2,23,384,14068,10826,0,179,0,105,4530,3486,0,50,0,36,1822,1391,0,73,0,1,56,0,248,0,2
3883,38,F,50K_100K,T,2,35,354,13904,10749,0,0,107,84,4480,3422,0,0,0,43,1835,1417,0,0,52,1,56,0,0,201,3
3884,41,F,Greater_than_100K,T,1,37,277,14019,10918,0,66,161,91,4511,3546,0,0,99,60,1795,1393,0,62,0,1,56,0,66,203,2
3885,42,F,Greater_than_100K,T,1,55,309,13970,10819,0,149,0,114,4508,3508,0,84,0,84,1811,1362,0,34,0,1,56,0,215,0,2
3886,53,F,Greater_than_100K,F,2,25,363,13935,10757,0,0,89,98,4547,3474,0,0,50,15,1777,1388,0,0,0,1,56,0,0,157,0
3887,30,F,Greater_than_100K,F,3,38,311,13969,10890,0,166,0,120,4481,3546,0,80,0,57,1773,1406,0,66,0,1,56,0,312,0,2
3888,26,F,50K_100K,F,2,41,348,13875,10820,0,0,0,104,4476,3470,0,0,0,15,1779,1406,0,0,0,1,56,0,0,62,0
3889,28,F,Greater_than_100K,F,1,43,348,14035,10830,0,64,46,105,4510,3490,0,64,0,67,1822,1441,0,0,0,1,56,0,120,130,0
389,60,M,50K_100K,T,3,18,13740,342,441,156,0,0,4337,113,152,103,0,0,1731,50,90,0,0,0,1,56,234,0,0,0
3890,25,F,Greater_than_100K,T,4,59,412,13943,10923,0,44,0,138,4483,3525,0,0,0,89,1822,1373,0,80,0,1,56,0,95,0,2
3891,53,F,Greater_than_100K,T,4,11,359,13974,10855,0,0,0,120,4443,3531,0,0,0,49,1797,1418,0,0,0,1,56,0,54,0,0
3892,48,F,50K_100K,F,2,35,310,13954,10854,0,0,150,113,4515,3512,0,0,38,48,1835,1438,0,0,0,1,56,0,0,211,0
3893,43,F,50K_100K,T,1,36,305,13896,10839,0,203,0,88,4460,3475,0,90,0,24,1755,1418,0,0,0,1,56,0,275,0,0
3894,36,F,Greater_than_100K,F,4,25,353,13918,10841,0,63,0,123,4467,3513,0,0,0,62,1803,1432,0,0,0,1,56,0,209,0,0
3895,35,F,Greater_than_100K,T,1,8,328,14064,10758,0,95,0,124,4568,3474,0,55,0,36,1800,1375,0,69,0,1,56,0,265,0,2
3896,35,F,50K_100K,T,2,46,355,13931,10950,0,0,57,120,4476,3520,0,0,0,39,1794,1387,0,0,0,1,56,0,0,107,0
3897,44,F,Greater_than_100K,T,1,0,342,13991,10854,0,0,105,98,4484,3512,0,0,0,52,1811,1409,0,0,56,1,56,0,0,173,3
3898,44,F,Greater_than_100K,F,4,45,302,13953,10812,0,86,66,66,4464,3548,0,0,0,45,1783,1415,0,0,42,1,56,0,86,66,3
3899,55,F,Greater_than_100K,F,2,50,332,13902,10963,0,0,141,133,4473,3586,0,0,0,26,1824,1403,0,0,55,1,56,0,0,216,3
39,60,M,Greater_than_100K,T,3,34,13496,312,449,0,0,0,4386,126,128,0,0,0,1807,30,87,46,0,0,1,56,108,0,0,1
390,59,M,Greater_than_100K,F,2,18,14071,411,511,83,0,0,4512,137,151,0,0,0,1819,5,57,40,0,0,1,56,135,0,0,1
3900,51,F,50K_100K,T,2,17,275,13897,10847,0,118,50,86,4505,3516,0,47,0,32,1786,1397,0,0,53,1,56,0,191,130,3
3901,44,F,50K_100K,T,4,56,313,13988,10797,0,20,198,78,4513,3467,0,0,0,42,1801,1397,0,0,0,1,56,0,20,198,0
3902,37,F,50K_100K,T,1,57,371,13874,10870,0,0,64,113,4470,3518,0,0,0,70,1783,1375,0,0,0,1,56,0,61,103,0
3903,53,F,Greater_than_100K,T,4,40,387,13871,10944,0,58,0,112,4440,3510,0,0,0,71,1791,1391,0,0,0,1,56,0,98,0,0
3904,38,F,Greater_than_100K,F,4,21,397,14012,10810,0,0,43,121,4524,3547,0,0,0,37,1799,1373,0,0,0,1,56,0,0,109,0
3905,53,F,Greater_than_100K,F,4,36,375,13938,10719,0,27,0,106,4480,3448,0,0,0,42,1809,1392,0,31,0,1,56,0,27,95,2
3906,25,F,Greater_than_100K,F,2,50,375,13984,10870,0,176,0,175,4514,3516,0,45,0,34,1789,1393,0,64,0,1,56,0,299,0,2
3907,35,F,Greater_than_100K,F,1,39,386,13945,10767,0,191,0,153,4476,3508,0,56,0,35,1812,1426,0,0,0,1,56,0,285,0,0
3908,32,F,50K_100K,F,1,35,280,13985,10911,0,55,55,75,4529,3490,0,0,0,21,1790,1398,0,0,59,1,56,0,150,158,3
3909,49,F,Greater_than_100K,T,4,2,367,13890,10844,0,0,43,145,4474,3483,0,0,0,59,1796,1369,0,0,0,1,56,0,0,208,0
391,49,M,Greater_than_100K,T,3,51,13883,308,444,106,0,0,4388,103,140,12,0,0,1783,39,60,0,0,0,1,56,180,0,0,0
3910,34,F,Greater_than_100K,T,3,38,297,13897,10893,0,58,60,114,4489,3443,0,58,0,35,1774,1400,0,0,42,1,56,0,58,60,3
3911,32,F,Greater_than_100K,T,2,9,392,13947,10826,0,129,43,115,4494,3462,0,54,0,44,1789,1410,0,0,77,1,56,0,170,119,3
3912,39,F,50K_100K,T,2,25,456,13997,10812,0,0,69,178,4533,3529,0,0,0,36,1802,1406,0,0,30,1,56,0,0,204,3
3913,27,F,Greater_than_100K,F,4,15,443,13994,10908,0,49,51,128,4490,3528,0,0,0,38,1791,1374,0,67,0,1,56,0,49,99,2
